Matrix of values from data file Obj_mmNew_340A.POU
  ZMin:   1.0600E+03    RMin:   0.0000E+00
  ZMax:   1.0900E+03    RMax:   1.0000E+00
  NZ: 500    NR: 500
Z                 R             |B|          Bz        Br
=============================================================================
   1072.240  5.0000E-01     5.8552E-02  5.8506E-02 -2.3218E-03
   1072.300  5.0000E-01     5.9093E-02  5.9051E-02 -2.2295E-03
   1072.360  5.0000E-01     5.9612E-02  5.9574E-02 -2.1298E-03
   1072.420  5.0000E-01     6.0119E-02  6.0084E-02 -2.0302E-03
   1072.480  5.0000E-01     6.0593E-02  6.0562E-02 -1.9382E-03
   1072.540  5.0000E-01     6.1035E-02  6.1008E-02 -1.8351E-03
   1072.600  5.0000E-01     6.1467E-02  6.1442E-02 -1.7318E-03
   1072.660  5.0000E-01     6.1873E-02  6.1851E-02 -1.6358E-03
   1072.720  5.0000E-01     6.2243E-02  6.2224E-02 -1.5341E-03
   1072.780  5.0000E-01     6.2597E-02  6.2581E-02 -1.4295E-03
   1072.840  5.0000E-01     6.2932E-02  6.2918E-02 -1.3296E-03
   1072.900  5.0000E-01     6.3231E-02  6.3219E-02 -1.2317E-03
   1072.960  5.0000E-01     6.3509E-02  6.3499E-02 -1.1283E-03
   1073.020  5.0000E-01     6.3774E-02  6.3766E-02 -1.0251E-03
   1073.080  5.0000E-01     6.4004E-02  6.3997E-02 -9.3254E-04
   1073.140  5.0000E-01     6.4206E-02  6.4201E-02 -8.3057E-04
   1073.200  5.0000E-01     6.4396E-02  6.4392E-02 -7.2880E-04
   1073.260  5.0000E-01     6.4561E-02  6.4558E-02 -6.3528E-04
   1073.320  5.0000E-01     6.4692E-02  6.4690E-02 -5.3675E-04
   1073.380  5.0000E-01     6.4808E-02  6.4807E-02 -4.3666E-04
   1073.440  5.0000E-01     6.4906E-02  6.4906E-02 -3.4056E-04
   1073.500  5.0000E-01     6.4972E-02  6.4971E-02 -2.4627E-04
   1073.560  5.0000E-01     6.5016E-02  6.5015E-02 -1.4684E-04
   1073.620  5.0000E-01     6.5048E-02  6.5048E-02 -4.7414E-05
   1073.680  5.0000E-01     6.5048E-02  6.5048E-02  4.3772E-05
   1073.740  5.0000E-01     6.5021E-02  6.5020E-02  1.4491E-04
   1073.800  5.0000E-01     6.4981E-02  6.4980E-02  2.4606E-04
   1073.860  5.0000E-01     6.4918E-02  6.4917E-02  3.4215E-04
   1073.920  5.0000E-01     6.4822E-02  6.4820E-02  4.4543E-04
   1073.980  5.0000E-01     6.4708E-02  6.4706E-02  5.5175E-04
   1074.040  5.0000E-01     6.4578E-02  6.4575E-02  6.5732E-04
   1074.100  5.0000E-01     6.4414E-02  6.4410E-02  7.6422E-04
   1074.160  5.0000E-01     6.4222E-02  6.4216E-02  8.8118E-04
   1074.220  5.0000E-01     6.4016E-02  6.4008E-02  9.9815E-04
   1074.280  5.0000E-01     6.3783E-02  6.3773E-02  1.1148E-03
   1074.340  5.0000E-01     6.3504E-02  6.3492E-02  1.2504E-03
   1074.400  5.0000E-01     6.3209E-02  6.3194E-02  1.3861E-03
   1074.460  5.0000E-01     6.2890E-02  6.2871E-02  1.5239E-03
   1074.520  5.0000E-01     6.2524E-02  6.2501E-02  1.6780E-03
   1074.580  5.0000E-01     6.2125E-02  6.2098E-02  1.8410E-03
   1074.640  5.0000E-01     6.1706E-02  6.1674E-02  2.0088E-03
   1074.700  5.0000E-01     6.1235E-02  6.1196E-02  2.1850E-03
   1074.760  5.0000E-01     6.0710E-02  6.0663E-02  2.3856E-03
   1074.820  5.0000E-01     6.0172E-02  6.0116E-02  2.5915E-03
   1074.880  5.0000E-01     5.9569E-02  5.9504E-02  2.7916E-03
   1074.940  5.0000E-01     5.8890E-02  5.8811E-02  3.0357E-03
   1075.000  5.0000E-01     5.8182E-02  5.8089E-02  3.2799E-03
   1075.060  5.0000E-01     5.7427E-02  5.7318E-02  3.5232E-03
   1075.120  5.0000E-01     5.6575E-02  5.6447E-02  3.7945E-03
   1075.180  5.0000E-01     5.5674E-02  5.5524E-02  4.0802E-03
   1075.240  5.0000E-01     5.4730E-02  5.4556E-02  4.3614E-03
   1075.300  5.0000E-01     5.3668E-02  5.3467E-02  4.6451E-03
   1075.360  5.0000E-01     5.2543E-02  5.2309E-02  4.9551E-03
   1075.420  5.0000E-01     5.1382E-02  5.1112E-02  5.2657E-03
   1075.480  5.0000E-01     5.0092E-02  4.9786E-02  5.5334E-03
   1075.540  5.0000E-01     4.8731E-02  4.8381E-02  5.8251E-03
   1075.600  5.0000E-01     4.7336E-02  4.6939E-02  6.1174E-03
   1075.660  5.0000E-01     4.5849E-02  4.5406E-02  6.3540E-03
   1075.720  5.0000E-01     4.4252E-02  4.3759E-02  6.5842E-03
   1075.780  5.0000E-01     4.2649E-02  4.2102E-02  6.8057E-03
   1075.840  5.0000E-01     4.0979E-02  4.0380E-02  6.9836E-03
   1075.900  5.0000E-01     3.9218E-02  3.8567E-02  7.1201E-03
   1075.960  5.0000E-01     3.7471E-02  3.6768E-02  7.2206E-03
   1076.020  5.0000E-01     3.5720E-02  3.4961E-02  7.3209E-03
   1076.080  5.0000E-01     3.3845E-02  3.3041E-02  7.3312E-03
   1076.140  5.0000E-01     3.2050E-02  3.1212E-02  7.2823E-03
   1076.200  5.0000E-01     3.0269E-02  2.9392E-02  7.2335E-03
   1076.260  5.0000E-01     2.8448E-02  2.7539E-02  7.1309E-03
   1076.320  5.0000E-01     2.6694E-02  2.5766E-02  6.9769E-03
   1076.380  5.0000E-01     2.4988E-02  2.4048E-02  6.7906E-03
   1076.440  5.0000E-01     2.3286E-02  2.2335E-02  6.5868E-03
   1076.500  5.0000E-01     2.1684E-02  2.0732E-02  6.3569E-03
   1076.560  5.0000E-01     2.0149E-02  1.9211E-02  6.0750E-03
   1076.620  5.0000E-01     1.8651E-02  1.7728E-02  5.7937E-03
   1076.680  5.0000E-01     1.7241E-02  1.6332E-02  5.5217E-03
   1076.740  5.0000E-01     1.5932E-02  1.5059E-02  5.2004E-03
   1076.800  5.0000E-01     1.4663E-02  1.3827E-02  4.8798E-03
   1076.860  5.0000E-01     1.3479E-02  1.2675E-02  4.5871E-03
   1076.920  5.0000E-01     1.2416E-02  1.1655E-02  4.2796E-03
   1076.980  5.0000E-01     1.1389E-02  1.0676E-02  3.9669E-03
   1077.040  5.0000E-01     1.0432E-02  9.7623E-03  3.6771E-03
   1077.100  5.0000E-01     9.5867E-03  8.9616E-03  3.4049E-03
   1077.160  5.0000E-01     8.7862E-03  8.2100E-03  3.1293E-03
   1077.220  5.0000E-01     8.0165E-03  7.4914E-03  2.8537E-03
   1077.280  5.0000E-01     7.3787E-03  6.8935E-03  2.6316E-03
   1077.340  5.0000E-01     6.7735E-03  6.3312E-03  2.4075E-03
   1077.400  5.0000E-01     6.1934E-03  5.7958E-03  2.1833E-03
   1077.460  5.0000E-01     5.6922E-03  5.3305E-03  1.9966E-03
   1077.520  5.0000E-01     5.2498E-03  4.9258E-03  1.8156E-03
   1077.580  5.0000E-01     4.8224E-03  4.5345E-03  1.6414E-03
   1077.640  5.0000E-01     4.4442E-03  4.1883E-03  1.4861E-03
   1077.700  5.0000E-01     4.1167E-03  3.8901E-03  1.3471E-03
   1077.760  5.0000E-01     3.8067E-03  3.6070E-03  1.2168E-03
   1077.820  5.0000E-01     3.5118E-03  3.3395E-03  1.0865E-03
   1077.880  5.0000E-01     3.2859E-03  3.1341E-03  9.8724E-04
   1077.940  5.0000E-01     3.0644E-03  2.9313E-03  8.9338E-04
   1078.000  5.0000E-01     2.8541E-03  2.7398E-03  7.9951E-04
   1078.060  5.0000E-01     2.6797E-03  2.5800E-03  7.2403E-04
   1078.120  5.0000E-01     2.5254E-03  2.4395E-03  6.5308E-04
   1078.180  5.0000E-01     2.3760E-03  2.3024E-03  5.8670E-04
   1078.240  5.0000E-01     2.2469E-03  2.1839E-03  5.2844E-04
   1078.300  5.0000E-01     2.1353E-03  2.0812E-03  4.7739E-04
   1078.360  5.0000E-01     2.0287E-03  1.9823E-03  4.3130E-04
   1078.420  5.0000E-01     1.9327E-03  1.8936E-03  3.8719E-04
   1078.480  5.0000E-01     1.8514E-03  1.8179E-03  3.5080E-04
   1078.540  5.0000E-01     1.7748E-03  1.7459E-03  3.1907E-04
   1078.600  5.0000E-01     1.7019E-03  1.6775E-03  2.8727E-04
   1078.660  5.0000E-01     1.6415E-03  1.6204E-03  2.6206E-04
   1078.720  5.0000E-01     1.5869E-03  1.5689E-03  2.3850E-04
   1078.780  5.0000E-01     1.5335E-03  1.5181E-03  2.1662E-04
   1078.840  5.0000E-01     1.4870E-03  1.4739E-03  1.9752E-04
   1078.900  5.0000E-01     1.4457E-03  1.4344E-03  1.8077E-04
   1078.960  5.0000E-01     1.4059E-03  1.3961E-03  1.6569E-04
   1079.020  5.0000E-01     1.3678E-03  1.3595E-03  1.5058E-04
   1079.080  5.0000E-01     1.3375E-03  1.3302E-03  1.3923E-04
   1079.140  5.0000E-01     1.3071E-03  1.3007E-03  1.2865E-04
   1079.200  5.0000E-01     1.2779E-03  1.2725E-03  1.1804E-04
   1079.260  5.0000E-01     1.2527E-03  1.2479E-03  1.0954E-04
   1079.320  5.0000E-01     1.2295E-03  1.2253E-03  1.0151E-04
   1079.380  5.0000E-01     1.2067E-03  1.2030E-03  9.4008E-05
   1079.440  5.0000E-01     1.1861E-03  1.1829E-03  8.7400E-05
   1079.500  5.0000E-01     1.1674E-03  1.1645E-03  8.1545E-05
   1079.560  5.0000E-01     1.1491E-03  1.1466E-03  7.6160E-05
   1079.620  5.0000E-01     1.1316E-03  1.1294E-03  7.0785E-05
   1079.680  5.0000E-01     1.1167E-03  1.1147E-03  6.6673E-05
   1079.740  5.0000E-01     1.1018E-03  1.1000E-03  6.2750E-05
   1079.800  5.0000E-01     1.0875E-03  1.0859E-03  5.8836E-05
   1079.860  5.0000E-01     1.0745E-03  1.0730E-03  5.5648E-05
   1079.920  5.0000E-01     1.0623E-03  1.0610E-03  5.2588E-05
   1079.980  5.0000E-01     1.0503E-03  1.0491E-03  4.9703E-05
   1080.040  5.0000E-01     1.0391E-03  1.0380E-03  4.7129E-05
   1080.100  5.0000E-01     1.0286E-03  1.0277E-03  4.4814E-05
   1080.160  5.0000E-01     1.0184E-03  1.0175E-03  4.2652E-05
   1080.220  5.0000E-01     1.0085E-03  1.0077E-03  4.0489E-05
   1080.280  5.0000E-01     9.9957E-04  9.9882E-04  3.8810E-05
   1080.340  5.0000E-01     9.9072E-04  9.9003E-04  3.7175E-05
   1080.400  5.0000E-01     9.8209E-04  9.8144E-04  3.5543E-05
   1080.460  5.0000E-01     9.7399E-04  9.7339E-04  3.4189E-05
   1080.520  5.0000E-01     9.6626E-04  9.6570E-04  3.2868E-05
   1080.580  5.0000E-01     9.5864E-04  9.5812E-04  3.1605E-05
   1080.640  5.0000E-01     9.5135E-04  9.5086E-04  3.0467E-05
   1080.700  5.0000E-01     9.4439E-04  9.4393E-04  2.9431E-05
   1080.760  5.0000E-01     9.3758E-04  9.3714E-04  2.8444E-05
   1080.820  5.0000E-01     9.3088E-04  9.3047E-04  2.7457E-05
   1080.880  5.0000E-01     9.2462E-04  9.2423E-04  2.6675E-05
   1080.940  5.0000E-01     9.1844E-04  9.1807E-04  2.5899E-05
   1081.000  5.0000E-01     9.1235E-04  9.1200E-04  2.5123E-05
   1081.060  5.0000E-01     9.0649E-04  9.0616E-04  2.4466E-05
   1081.120  5.0000E-01     9.0084E-04  9.0053E-04  2.3819E-05
   1081.180  5.0000E-01     8.9525E-04  8.9495E-04  2.3192E-05
   1081.240  5.0000E-01     8.8980E-04  8.8951E-04  2.2619E-05
   1081.300  5.0000E-01     8.8454E-04  8.8427E-04  2.2091E-05
   1081.360  5.0000E-01     8.7936E-04  8.7910E-04  2.1578E-05
   1081.420  5.0000E-01     8.7426E-04  8.7400E-04  2.1078E-05
   1081.480  5.0000E-01     8.6933E-04  8.6908E-04  2.0646E-05
   1081.540  5.0000E-01     8.6449E-04  8.6425E-04  2.0219E-05
   1081.600  5.0000E-01     8.5970E-04  8.5947E-04  1.9792E-05
   1081.660  5.0000E-01     8.5503E-04  8.5481E-04  1.9426E-05
   1081.720  5.0000E-01     8.5048E-04  8.5027E-04  1.9062E-05
   1081.780  5.0000E-01     8.4597E-04  8.4577E-04  1.8705E-05
   1081.840  5.0000E-01     8.4153E-04  8.4133E-04  1.8373E-05
   1081.900  5.0000E-01     8.3722E-04  8.3702E-04  1.8062E-05
   1081.960  5.0000E-01     8.3295E-04  8.3276E-04  1.7754E-05
   1082.020  5.0000E-01     8.2872E-04  8.2854E-04  1.7453E-05
   1082.080  5.0000E-01     8.2460E-04  8.2442E-04  1.7188E-05
   1082.140  5.0000E-01     8.2054E-04  8.2037E-04  1.6916E-05
   1082.200  5.0000E-01     8.1651E-04  8.1634E-04  1.6644E-05
   1082.260  5.0000E-01     8.1256E-04  8.1240E-04  1.6408E-05
   1082.320  5.0000E-01     8.0869E-04  8.0853E-04  1.6169E-05
   1082.380  5.0000E-01     8.0484E-04  8.0468E-04  1.5933E-05
   1082.440  5.0000E-01     8.0105E-04  8.0089E-04  1.5713E-05
   1082.500  5.0000E-01     7.9733E-04  7.9718E-04  1.5504E-05
   1082.560  5.0000E-01     7.9365E-04  7.9350E-04  1.5291E-05
   1082.620  5.0000E-01     7.8999E-04  7.8985E-04  1.5079E-05
   1082.680  5.0000E-01     7.8642E-04  7.8628E-04  1.4897E-05
   1082.740  5.0000E-01     7.8289E-04  7.8275E-04  1.4702E-05
   1082.800  5.0000E-01     7.7938E-04  7.7924E-04  1.4507E-05
   1082.860  5.0000E-01     7.7593E-04  7.7579E-04  1.4335E-05
   1082.920  5.0000E-01     7.7253E-04  7.7240E-04  1.4157E-05
   1082.980  5.0000E-01     7.6915E-04  7.6903E-04  1.3980E-05
   1083.040  5.0000E-01     7.6582E-04  7.6569E-04  1.3812E-05
   1083.100  5.0000E-01     7.6254E-04  7.6242E-04  1.3652E-05
   1083.160  5.0000E-01     7.5929E-04  7.5917E-04  1.3486E-05
   1083.220  5.0000E-01     7.5607E-04  7.5595E-04  1.3321E-05
   1083.280  5.0000E-01     7.5290E-04  7.5279E-04  1.3180E-05
   1083.340  5.0000E-01     7.4976E-04  7.4965E-04  1.3027E-05
   1083.400  5.0000E-01     7.4665E-04  7.4654E-04  1.2875E-05
   1083.460  5.0000E-01     7.4358E-04  7.4347E-04  1.2736E-05
   1083.520  5.0000E-01     7.4055E-04  7.4045E-04  1.2591E-05
   1083.580  5.0000E-01     7.3755E-04  7.3745E-04  1.2445E-05
   1083.640  5.0000E-01     7.3458E-04  7.3447E-04  1.2305E-05
   1083.700  5.0000E-01     7.3165E-04  7.3155E-04  1.2171E-05
   1083.760  5.0000E-01     7.2875E-04  7.2865E-04  1.2034E-05
   1083.820  5.0000E-01     7.2587E-04  7.2578E-04  1.1896E-05
   1083.880  5.0000E-01     7.2304E-04  7.2294E-04  1.1778E-05
   1083.940  5.0000E-01     7.2024E-04  7.2015E-04  1.1648E-05
   1084.000  5.0000E-01     7.1746E-04  7.1736E-04  1.1519E-05
   1084.060  5.0000E-01     7.1470E-04  7.1461E-04  1.1401E-05
   1084.120  5.0000E-01     7.1199E-04  7.1190E-04  1.1276E-05
   1084.180  5.0000E-01     7.0930E-04  7.0921E-04  1.1150E-05
   1084.240  5.0000E-01     7.0664E-04  7.0655E-04  1.1030E-05
   1084.300  5.0000E-01     7.0401E-04  7.0392E-04  1.0913E-05
   1084.360  5.0000E-01     7.0141E-04  7.0133E-04  1.0794E-05
   1084.420  5.0000E-01     6.9883E-04  6.9874E-04  1.0674E-05
   1084.480  5.0000E-01     6.9628E-04  6.9620E-04  1.0569E-05
   1084.540  5.0000E-01     6.9377E-04  6.9369E-04  1.0453E-05
   1084.600  5.0000E-01     6.9127E-04  6.9119E-04  1.0338E-05
   1084.660  5.0000E-01     6.8880E-04  6.8872E-04  1.0232E-05
   1084.720  5.0000E-01     6.8637E-04  6.8629E-04  1.0123E-05
   1084.780  5.0000E-01     6.8395E-04  6.8388E-04  1.0012E-05
   1084.840  5.0000E-01     6.8155E-04  6.8148E-04  9.9061E-06
   1084.900  5.0000E-01     6.7920E-04  6.7913E-04  9.8031E-06
   1084.960  5.0000E-01     6.7686E-04  6.7679E-04  9.6952E-06
   1085.020  5.0000E-01     6.7454E-04  6.7447E-04  9.5882E-06
   1085.080  5.0000E-01     6.7226E-04  6.7219E-04  9.4914E-06
   1085.140  5.0000E-01     6.7000E-04  6.6993E-04  9.3862E-06
   1085.200  5.0000E-01     6.6775E-04  6.6769E-04  9.2808E-06
   1085.260  5.0000E-01     6.6553E-04  6.6547E-04  9.1871E-06
   1085.320  5.0000E-01     6.6335E-04  6.6329E-04  9.0880E-06
   1085.380  5.0000E-01     6.6117E-04  6.6111E-04  8.9885E-06
   1085.440  5.0000E-01     6.5902E-04  6.5896E-04  8.8932E-06
   1085.500  5.0000E-01     6.5691E-04  6.5685E-04  8.7998E-06
   1085.560  5.0000E-01     6.5481E-04  6.5476E-04  8.7016E-06
   1085.620  5.0000E-01     6.5273E-04  6.5267E-04  8.6037E-06
   1085.680  5.0000E-01     6.5068E-04  6.5062E-04  8.5158E-06
   1085.740  5.0000E-01     6.4866E-04  6.4860E-04  8.4202E-06
   1085.800  5.0000E-01     6.4664E-04  6.4659E-04  8.3245E-06
   1085.860  5.0000E-01     6.4465E-04  6.4460E-04  8.2382E-06
   1085.920  5.0000E-01     6.4270E-04  6.4265E-04  8.1487E-06
   1085.980  5.0000E-01     6.4075E-04  6.4070E-04  8.0574E-06
   1086.040  5.0000E-01     6.3882E-04  6.3877E-04  7.9702E-06
   1086.100  5.0000E-01     6.3693E-04  6.3688E-04  7.8850E-06
   1086.160  5.0000E-01     6.3505E-04  6.3500E-04  7.7951E-06
   1086.220  5.0000E-01     6.3318E-04  6.3313E-04  7.7062E-06
   1086.280  5.0000E-01     6.3134E-04  6.3130E-04  7.6250E-06
   1086.340  5.0000E-01     6.2953E-04  6.2948E-04  7.5377E-06
   1086.400  5.0000E-01     6.2773E-04  6.2768E-04  7.4507E-06
   1086.460  5.0000E-01     6.2595E-04  6.2590E-04  7.3712E-06
   1086.520  5.0000E-01     6.2419E-04  6.2415E-04  7.2872E-06
   1086.580  5.0000E-01     6.2245E-04  6.2241E-04  7.2021E-06
   1086.640  5.0000E-01     6.2073E-04  6.2069E-04  7.1210E-06
   1086.700  5.0000E-01     6.1904E-04  6.1900E-04  7.0426E-06
   1086.760  5.0000E-01     6.1736E-04  6.1732E-04  6.9609E-06
   1086.820  5.0000E-01     6.1569E-04  6.1566E-04  6.8791E-06
   1086.880  5.0000E-01     6.1406E-04  6.1402E-04  6.8051E-06
   1086.940  5.0000E-01     6.1244E-04  6.1240E-04  6.7255E-06
   1087.000  5.0000E-01     6.1083E-04  6.1079E-04  6.6461E-06
   1087.060  5.0000E-01     6.0924E-04  6.0921E-04  6.5730E-06
   1087.120  5.0000E-01     6.0768E-04  6.0764E-04  6.4953E-06
   1087.180  5.0000E-01     6.0613E-04  6.0610E-04  6.4157E-06
   1087.240  5.0000E-01     6.0459E-04  6.0456E-04  6.3406E-06
   1087.300  5.0000E-01     6.0308E-04  6.0305E-04  6.2671E-06
   1087.360  5.0000E-01     6.0159E-04  6.0156E-04  6.1917E-06
   1087.420  5.0000E-01     6.0011E-04  6.0008E-04  6.1164E-06
   1087.480  5.0000E-01     5.9865E-04  5.9862E-04  6.0485E-06
   1087.540  5.0000E-01     5.9721E-04  5.9718E-04  5.9745E-06
   1087.600  5.0000E-01     5.9579E-04  5.9576E-04  5.9006E-06
   1087.660  5.0000E-01     5.9438E-04  5.9435E-04  5.8324E-06
   1087.720  5.0000E-01     5.9299E-04  5.9296E-04  5.7612E-06
   1087.780  5.0000E-01     5.9162E-04  5.9159E-04  5.6882E-06
   1087.840  5.0000E-01     5.9026E-04  5.9023E-04  5.6186E-06
   1087.900  5.0000E-01     5.8892E-04  5.8890E-04  5.5512E-06
   1087.960  5.0000E-01     5.8760E-04  5.8758E-04  5.4806E-06
   1088.020  5.0000E-01     5.8629E-04  5.8626E-04  5.4100E-06
   1088.080  5.0000E-01     5.8500E-04  5.8497E-04  5.3462E-06
   1088.140  5.0000E-01     5.8373E-04  5.8371E-04  5.2771E-06
   1088.200  5.0000E-01     5.8247E-04  5.8245E-04  5.2079E-06
   1088.260  5.0000E-01     5.8123E-04  5.8120E-04  5.1452E-06
   1088.320  5.0000E-01     5.8000E-04  5.7998E-04  5.0792E-06
   1088.380  5.0000E-01     5.7879E-04  5.7877E-04  5.0124E-06
   1088.440  5.0000E-01     5.7759E-04  5.7757E-04  4.9482E-06
   1088.500  5.0000E-01     5.7642E-04  5.7640E-04  4.8853E-06
   1088.560  5.0000E-01     5.7526E-04  5.7524E-04  4.8187E-06
   1088.620  5.0000E-01     5.7410E-04  5.7408E-04  4.7524E-06
   1088.680  5.0000E-01     5.7297E-04  5.7295E-04  4.6922E-06
   1088.740  5.0000E-01     5.7186E-04  5.7184E-04  4.6277E-06
   1088.800  5.0000E-01     5.7075E-04  5.7073E-04  4.5631E-06
   1088.860  5.0000E-01     5.6966E-04  5.6964E-04  4.5047E-06
   1088.920  5.0000E-01     5.6859E-04  5.6858E-04  4.4434E-06
   1088.980  5.0000E-01     5.6753E-04  5.6752E-04  4.3808E-06
   1089.040  5.0000E-01     5.6649E-04  5.6647E-04  4.3209E-06
   1089.100  5.0000E-01     5.6546E-04  5.6544E-04  4.2620E-06
   1089.160  5.0000E-01     5.6444E-04  5.6443E-04  4.1995E-06
   1089.220  5.0000E-01     5.6344E-04  5.6342E-04  4.1377E-06
   1089.280  5.0000E-01     5.6246E-04  5.6244E-04  4.0815E-06
   1089.340  5.0000E-01     5.6149E-04  5.6147E-04  4.0211E-06
   1089.400  5.0000E-01     5.6053E-04  5.6051E-04  3.9606E-06
   1089.460  5.0000E-01     5.5958E-04  5.5957E-04  3.9053E-06
   1089.520  5.0000E-01     5.5866E-04  5.5865E-04  3.8472E-06
   1089.580  5.0000E-01     5.5774E-04  5.5773E-04  3.7878E-06
   1089.640  5.0000E-01     5.5684E-04  5.5682E-04  3.7312E-06
   1089.700  5.0000E-01     5.5595E-04  5.5594E-04  3.6760E-06
   1089.760  5.0000E-01     5.5508E-04  5.5506E-04  3.6179E-06
   1089.820  5.0000E-01     5.5421E-04  5.5420E-04  3.5601E-06
   1089.880  5.0000E-01     5.5337E-04  5.5335E-04  3.5077E-06
   1089.940  5.0000E-01     5.5253E-04  5.5252E-04  3.4503E-06
   1090.000  5.0000E-01     5.5171E-04  5.5170E-04  3.3931E-06
   1060.000  1.0000E+00     1.2397E-04  1.2193E-04 -2.2372E-05
   1060.060  1.0000E+00     1.2668E-04  1.2454E-04 -2.3198E-05
   1060.120  1.0000E+00     1.2948E-04  1.2722E-04 -2.4069E-05
   1060.180  1.0000E+00     1.3241E-04  1.3003E-04 -2.4994E-05
   1060.240  1.0000E+00     1.3545E-04  1.3295E-04 -2.5927E-05
   1060.300  1.0000E+00     1.3856E-04  1.3593E-04 -2.6875E-05
   1060.360  1.0000E+00     1.4186E-04  1.3909E-04 -2.7920E-05
   1060.420  1.0000E+00     1.4526E-04  1.4235E-04 -2.8966E-05
   1060.480  1.0000E+00     1.4877E-04  1.4571E-04 -3.0019E-05
   1060.540  1.0000E+00     1.5243E-04  1.4921E-04 -3.1160E-05
   1060.600  1.0000E+00     1.5622E-04  1.5284E-04 -3.2330E-05
   1060.660  1.0000E+00     1.6015E-04  1.5661E-04 -3.3507E-05
   1060.720  1.0000E+00     1.6420E-04  1.6048E-04 -3.4749E-05
   1060.780  1.0000E+00     1.6845E-04  1.6454E-04 -3.6068E-05
   1060.840  1.0000E+00     1.7284E-04  1.6875E-04 -3.7401E-05
   1060.900  1.0000E+00     1.7734E-04  1.7305E-04 -3.8755E-05
   1060.960  1.0000E+00     1.8211E-04  1.7761E-04 -4.0244E-05
   1061.020  1.0000E+00     1.8702E-04  1.8231E-04 -4.1736E-05
   1061.080  1.0000E+00     1.9209E-04  1.8716E-04 -4.3237E-05
   1061.140  1.0000E+00     1.9736E-04  1.9220E-04 -4.4864E-05
   1061.200  1.0000E+00     2.0284E-04  1.9743E-04 -4.6533E-05
   1061.260  1.0000E+00     2.0851E-04  2.0286E-04 -4.8219E-05
   1061.320  1.0000E+00     2.1434E-04  2.0843E-04 -4.9988E-05
   1061.380  1.0000E+00     2.2045E-04  2.1426E-04 -5.1871E-05
   1061.440  1.0000E+00     2.2680E-04  2.2033E-04 -5.3770E-05
   1061.500  1.0000E+00     2.3325E-04  2.2650E-04 -5.5697E-05
   1061.560  1.0000E+00     2.4011E-04  2.3305E-04 -5.7818E-05
   1061.620  1.0000E+00     2.4718E-04  2.3980E-04 -5.9951E-05
   1061.680  1.0000E+00     2.5444E-04  2.4674E-04 -6.2095E-05
   1061.740  1.0000E+00     2.6201E-04  2.5396E-04 -6.4436E-05
   1061.800  1.0000E+00     2.6989E-04  2.6148E-04 -6.6836E-05
   1061.860  1.0000E+00     2.7803E-04  2.6926E-04 -6.9256E-05
   1061.920  1.0000E+00     2.8640E-04  2.7726E-04 -7.1795E-05
   1061.980  1.0000E+00     2.9518E-04  2.8563E-04 -7.4491E-05
   1062.040  1.0000E+00     3.0429E-04  2.9433E-04 -7.7214E-05
   1062.100  1.0000E+00     3.1356E-04  3.0319E-04 -7.9968E-05
   1062.160  1.0000E+00     3.2341E-04  3.1258E-04 -8.3007E-05
   1062.220  1.0000E+00     3.3358E-04  3.2228E-04 -8.6081E-05
   1062.280  1.0000E+00     3.4400E-04  3.3224E-04 -8.9175E-05
   1062.340  1.0000E+00     3.5490E-04  3.4262E-04 -9.2551E-05
   1062.400  1.0000E+00     3.6623E-04  3.5342E-04 -9.6021E-05
   1062.460  1.0000E+00     3.7794E-04  3.6460E-04 -9.9517E-05
   1062.520  1.0000E+00     3.8997E-04  3.7608E-04 -1.0318E-04
   1062.580  1.0000E+00     4.0261E-04  3.8811E-04 -1.0708E-04
   1062.640  1.0000E+00     4.1567E-04  4.0058E-04 -1.1099E-04
   1062.700  1.0000E+00     4.2896E-04  4.1326E-04 -1.1497E-04
   1062.760  1.0000E+00     4.4316E-04  4.2678E-04 -1.1938E-04
   1062.820  1.0000E+00     4.5773E-04  4.4066E-04 -1.2381E-04
   1062.880  1.0000E+00     4.7271E-04  4.5496E-04 -1.2829E-04
   1062.940  1.0000E+00     4.8841E-04  4.6990E-04 -1.3318E-04
   1063.000  1.0000E+00     5.0468E-04  4.8539E-04 -1.3819E-04
   1063.060  1.0000E+00     5.2153E-04  5.0147E-04 -1.4325E-04
   1063.120  1.0000E+00     5.3892E-04  5.1804E-04 -1.4858E-04
   1063.180  1.0000E+00     5.5715E-04  5.3537E-04 -1.5424E-04
   1063.240  1.0000E+00     5.7601E-04  5.5335E-04 -1.5996E-04
   1063.300  1.0000E+00     5.9521E-04  5.7166E-04 -1.6575E-04
   1063.360  1.0000E+00     6.1569E-04  5.9112E-04 -1.7218E-04
   1063.420  1.0000E+00     6.3671E-04  6.1115E-04 -1.7862E-04
   1063.480  1.0000E+00     6.5834E-04  6.3178E-04 -1.8510E-04
   1063.540  1.0000E+00     6.8098E-04  6.5330E-04 -1.9217E-04
   1063.600  1.0000E+00     7.0445E-04  6.7564E-04 -1.9940E-04
   1063.660  1.0000E+00     7.2875E-04  6.9882E-04 -2.0672E-04
   1063.720  1.0000E+00     7.5383E-04  7.2267E-04 -2.1448E-04
   1063.780  1.0000E+00     7.8015E-04  7.4769E-04 -2.2272E-04
   1063.840  1.0000E+00     8.0735E-04  7.7359E-04 -2.3102E-04
