Matrix of values from data file Adj_mmNew_275A.POU
  ZMin:   3.5000E+02    RMin:   0.0000E+00
  ZMax:   3.9000E+02    RMax:   1.0000E+00
  NZ: 500    NR: 500
Z                 R             |B|         Bz         Br
=============================================================================
  3.6248E+02  5.0000E-01     1.2758E-02  1.2722E-02 -9.6493E-04
  3.6256E+02  5.0000E-01     1.3070E-02  1.3033E-02 -9.8346E-04
  3.6264E+02  5.0000E-01     1.3389E-02  1.3351E-02 -1.0022E-03
  3.6272E+02  5.0000E-01     1.3713E-02  1.3675E-02 -1.0204E-03
  3.6280E+02  5.0000E-01     1.4043E-02  1.4004E-02 -1.0385E-03
  3.6288E+02  5.0000E-01     1.4378E-02  1.4340E-02 -1.0570E-03
  3.6296E+02  5.0000E-01     1.4720E-02  1.4681E-02 -1.0749E-03
  3.6304E+02  5.0000E-01     1.5068E-02  1.5029E-02 -1.0925E-03
  3.6312E+02  5.0000E-01     1.5421E-02  1.5381E-02 -1.1099E-03
  3.6320E+02  5.0000E-01     1.5780E-02  1.5740E-02 -1.1277E-03
  3.6328E+02  5.0000E-01     1.6145E-02  1.6104E-02 -1.1442E-03
  3.6336E+02  5.0000E-01     1.6514E-02  1.6474E-02 -1.1606E-03
  3.6344E+02  5.0000E-01     1.6889E-02  1.6848E-02 -1.1766E-03
  3.6352E+02  5.0000E-01     1.7269E-02  1.7228E-02 -1.1923E-03
  3.6360E+02  5.0000E-01     1.7655E-02  1.7613E-02 -1.2071E-03
  3.6368E+02  5.0000E-01     1.8044E-02  1.8003E-02 -1.2212E-03
  3.6376E+02  5.0000E-01     1.8438E-02  1.8397E-02 -1.2350E-03
  3.6384E+02  5.0000E-01     1.8837E-02  1.8795E-02 -1.2479E-03
  3.6392E+02  5.0000E-01     1.9239E-02  1.9198E-02 -1.2597E-03
  3.6400E+02  5.0000E-01     1.9645E-02  1.9604E-02 -1.2709E-03
  3.6408E+02  5.0000E-01     2.0055E-02  2.0014E-02 -1.2817E-03
  3.6416E+02  5.0000E-01     2.0468E-02  2.0428E-02 -1.2907E-03
  3.6424E+02  5.0000E-01     2.0884E-02  2.0844E-02 -1.2989E-03
  3.6432E+02  5.0000E-01     2.1303E-02  2.1263E-02 -1.3060E-03
  3.6440E+02  5.0000E-01     2.1723E-02  2.1683E-02 -1.3118E-03
  3.6448E+02  5.0000E-01     2.2145E-02  2.2106E-02 -1.3163E-03
  3.6456E+02  5.0000E-01     2.2569E-02  2.2530E-02 -1.3197E-03
  3.6464E+02  5.0000E-01     2.2993E-02  2.2955E-02 -1.3214E-03
  3.6472E+02  5.0000E-01     2.3418E-02  2.3380E-02 -1.3217E-03
  3.6480E+02  5.0000E-01     2.3843E-02  2.3806E-02 -1.3205E-03
  3.6488E+02  5.0000E-01     2.4267E-02  2.4231E-02 -1.3177E-03
  3.6496E+02  5.0000E-01     2.4690E-02  2.4655E-02 -1.3130E-03
  3.6504E+02  5.0000E-01     2.5111E-02  2.5077E-02 -1.3067E-03
  3.6512E+02  5.0000E-01     2.5530E-02  2.5497E-02 -1.2988E-03
  3.6520E+02  5.0000E-01     2.5946E-02  2.5914E-02 -1.2889E-03
  3.6528E+02  5.0000E-01     2.6358E-02  2.6327E-02 -1.2772E-03
  3.6536E+02  5.0000E-01     2.6767E-02  2.6737E-02 -1.2634E-03
  3.6544E+02  5.0000E-01     2.7171E-02  2.7142E-02 -1.2481E-03
  3.6552E+02  5.0000E-01     2.7570E-02  2.7542E-02 -1.2299E-03
  3.6560E+02  5.0000E-01     2.7962E-02  2.7936E-02 -1.2100E-03
  3.6568E+02  5.0000E-01     2.8348E-02  2.8323E-02 -1.1884E-03
  3.6576E+02  5.0000E-01     2.8727E-02  2.8703E-02 -1.1648E-03
  3.6584E+02  5.0000E-01     2.9097E-02  2.9075E-02 -1.1382E-03
  3.6592E+02  5.0000E-01     2.9459E-02  2.9438E-02 -1.1102E-03
  3.6600E+02  5.0000E-01     2.9812E-02  2.9792E-02 -1.0804E-03
  3.6608E+02  5.0000E-01     3.0154E-02  3.0136E-02 -1.0479E-03
  3.6616E+02  5.0000E-01     3.0486E-02  3.0469E-02 -1.0131E-03
  3.6624E+02  5.0000E-01     3.0806E-02  3.0791E-02 -9.7705E-04
  3.6632E+02  5.0000E-01     3.1115E-02  3.1101E-02 -9.3922E-04
  3.6640E+02  5.0000E-01     3.1411E-02  3.1398E-02 -8.9800E-04
  3.6648E+02  5.0000E-01     3.1693E-02  3.1681E-02 -8.5581E-04
  3.6656E+02  5.0000E-01     3.1961E-02  3.1951E-02 -8.1215E-04
  3.6664E+02  5.0000E-01     3.2216E-02  3.2207E-02 -7.6672E-04
  3.6672E+02  5.0000E-01     3.2455E-02  3.2447E-02 -7.1790E-04
  3.6680E+02  5.0000E-01     3.2678E-02  3.2671E-02 -6.6914E-04
  3.6688E+02  5.0000E-01     3.2886E-02  3.2880E-02 -6.1903E-04
  3.6696E+02  5.0000E-01     3.3077E-02  3.3073E-02 -5.6658E-04
  3.6704E+02  5.0000E-01     3.3251E-02  3.3247E-02 -5.1249E-04
  3.6712E+02  5.0000E-01     3.3407E-02  3.3404E-02 -4.5838E-04
  3.6720E+02  5.0000E-01     3.3546E-02  3.3544E-02 -4.0342E-04
  3.6728E+02  5.0000E-01     3.3667E-02  3.3665E-02 -3.4554E-04
  3.6736E+02  5.0000E-01     3.3768E-02  3.3767E-02 -2.8811E-04
  3.6744E+02  5.0000E-01     3.3852E-02  3.3851E-02 -2.3059E-04
  3.6752E+02  5.0000E-01     3.3918E-02  3.3917E-02 -1.7231E-04
  3.6760E+02  5.0000E-01     3.3963E-02  3.3963E-02 -1.1160E-04
  3.6768E+02  5.0000E-01     3.3989E-02  3.3989E-02 -5.2864E-05
  3.6776E+02  5.0000E-01     3.3997E-02  3.3997E-02  5.9765E-06
  3.6784E+02  5.0000E-01     3.3986E-02  3.3986E-02  6.5871E-05
  3.6792E+02  5.0000E-01     3.3955E-02  3.3954E-02  1.2595E-04
  3.6800E+02  5.0000E-01     3.3904E-02  3.3904E-02  1.8428E-04
  3.6808E+02  5.0000E-01     3.3836E-02  3.3835E-02  2.4222E-04
  3.6816E+02  5.0000E-01     3.3749E-02  3.3747E-02  3.0136E-04
  3.6824E+02  5.0000E-01     3.3642E-02  3.3640E-02  3.5850E-04
  3.6832E+02  5.0000E-01     3.3517E-02  3.3514E-02  4.1419E-04
  3.6840E+02  5.0000E-01     3.3376E-02  3.3372E-02  4.6917E-04
  3.6848E+02  5.0000E-01     3.3215E-02  3.3211E-02  5.2502E-04
  3.6856E+02  5.0000E-01     3.3037E-02  3.3032E-02  5.7727E-04
  3.6864E+02  5.0000E-01     3.2843E-02  3.2837E-02  6.2839E-04
  3.6872E+02  5.0000E-01     3.2633E-02  3.2626E-02  6.7897E-04
  3.6880E+02  5.0000E-01     3.2406E-02  3.2398E-02  7.2833E-04
  3.6888E+02  5.0000E-01     3.2163E-02  3.2154E-02  7.7461E-04
  3.6896E+02  5.0000E-01     3.1907E-02  3.1896E-02  8.1958E-04
  3.6904E+02  5.0000E-01     3.1636E-02  3.1624E-02  8.6395E-04
  3.6912E+02  5.0000E-01     3.1351E-02  3.1338E-02  9.0543E-04
  3.6920E+02  5.0000E-01     3.1053E-02  3.1038E-02  9.4477E-04
  3.6928E+02  5.0000E-01     3.0743E-02  3.0728E-02  9.8236E-04
  3.6936E+02  5.0000E-01     3.0421E-02  3.0404E-02  1.0191E-03
  3.6944E+02  5.0000E-01     3.0087E-02  3.0069E-02  1.0522E-03
  3.6952E+02  5.0000E-01     2.9743E-02  2.9723E-02  1.0836E-03
  3.6960E+02  5.0000E-01     2.9390E-02  2.9369E-02  1.1132E-03
  3.6968E+02  5.0000E-01     2.9027E-02  2.9004E-02  1.1410E-03
  3.6976E+02  5.0000E-01     2.8655E-02  2.8632E-02  1.1661E-03
  3.6984E+02  5.0000E-01     2.8276E-02  2.8251E-02  1.1893E-03
  3.6992E+02  5.0000E-01     2.7891E-02  2.7864E-02  1.2107E-03
  3.7000E+02  5.0000E-01     2.7498E-02  2.7470E-02  1.2297E-03
  3.7008E+02  5.0000E-01     2.7099E-02  2.7071E-02  1.2465E-03
  3.7016E+02  5.0000E-01     2.6696E-02  2.6666E-02  1.2615E-03
  3.7024E+02  5.0000E-01     2.6288E-02  2.6257E-02  1.2751E-03
  3.7032E+02  5.0000E-01     2.5876E-02  2.5844E-02  1.2859E-03
  3.7040E+02  5.0000E-01     2.5461E-02  2.5428E-02  1.2954E-03
  3.7048E+02  5.0000E-01     2.5043E-02  2.5009E-02  1.3028E-03
  3.7056E+02  5.0000E-01     2.4624E-02  2.4589E-02  1.3087E-03
  3.7064E+02  5.0000E-01     2.4202E-02  2.4167E-02  1.3126E-03
  3.7072E+02  5.0000E-01     2.3780E-02  2.3743E-02  1.3150E-03
  3.7080E+02  5.0000E-01     2.3357E-02  2.3320E-02  1.3157E-03
  3.7088E+02  5.0000E-01     2.2934E-02  2.2897E-02  1.3149E-03
  3.7096E+02  5.0000E-01     2.2512E-02  2.2474E-02  1.3127E-03
  3.7104E+02  5.0000E-01     2.2091E-02  2.2052E-02  1.3092E-03
  3.7112E+02  5.0000E-01     2.1671E-02  2.1632E-02  1.3041E-03
  3.7120E+02  5.0000E-01     2.1253E-02  2.1213E-02  1.2979E-03
  3.7128E+02  5.0000E-01     2.0837E-02  2.0797E-02  1.2906E-03
  3.7136E+02  5.0000E-01     2.0424E-02  2.0384E-02  1.2820E-03
  3.7144E+02  5.0000E-01     2.0014E-02  1.9974E-02  1.2723E-03
  3.7152E+02  5.0000E-01     1.9607E-02  1.9567E-02  1.2620E-03
  3.7160E+02  5.0000E-01     1.9204E-02  1.9163E-02  1.2508E-03
  3.7168E+02  5.0000E-01     1.8804E-02  1.8763E-02  1.2382E-03
  3.7176E+02  5.0000E-01     1.8409E-02  1.8368E-02  1.2252E-03
  3.7184E+02  5.0000E-01     1.8018E-02  1.7977E-02  1.2115E-03
  3.7192E+02  5.0000E-01     1.7631E-02  1.7590E-02  1.1971E-03
  3.7200E+02  5.0000E-01     1.7250E-02  1.7209E-02  1.1817E-03
  3.7208E+02  5.0000E-01     1.6873E-02  1.6833E-02  1.1663E-03
  3.7216E+02  5.0000E-01     1.6501E-02  1.6461E-02  1.1504E-03
  3.7224E+02  5.0000E-01     1.6135E-02  1.6095E-02  1.1338E-03
  3.7232E+02  5.0000E-01     1.5774E-02  1.5734E-02  1.1167E-03
  3.7240E+02  5.0000E-01     1.5418E-02  1.5379E-02  1.0995E-03
  3.7248E+02  5.0000E-01     1.5068E-02  1.5029E-02  1.0823E-03
  3.7256E+02  5.0000E-01     1.4724E-02  1.4685E-02  1.0641E-03
  3.7264E+02  5.0000E-01     1.4386E-02  1.4348E-02  1.0462E-03
  3.7272E+02  5.0000E-01     1.4053E-02  1.4016E-02  1.0284E-03
  3.7280E+02  5.0000E-01     1.3726E-02  1.3689E-02  1.0103E-03
  3.7288E+02  5.0000E-01     1.3405E-02  1.3369E-02  9.9138E-04
  3.7296E+02  5.0000E-01     1.3091E-02  1.3054E-02  9.7328E-04
  3.7304E+02  5.0000E-01     1.2782E-02  1.2746E-02  9.5497E-04
  3.7312E+02  5.0000E-01     1.2478E-02  1.2443E-02  9.3642E-04
  3.7320E+02  5.0000E-01     1.2181E-02  1.2147E-02  9.1796E-04
  3.7328E+02  5.0000E-01     1.1890E-02  1.1856E-02  8.9989E-04
  3.7336E+02  5.0000E-01     1.1605E-02  1.1571E-02  8.8190E-04
  3.7344E+02  5.0000E-01     1.1325E-02  1.1292E-02  8.6335E-04
  3.7352E+02  5.0000E-01     1.1051E-02  1.1019E-02  8.4543E-04
  3.7360E+02  5.0000E-01     1.0783E-02  1.0752E-02  8.2773E-04
  3.7368E+02  5.0000E-01     1.0521E-02  1.0489E-02  8.1019E-04
  3.7376E+02  5.0000E-01     1.0264E-02  1.0233E-02  7.9230E-04
  3.7384E+02  5.0000E-01     1.0013E-02  9.9831E-03  7.7514E-04
  3.7392E+02  5.0000E-01     9.7674E-03  9.7379E-03  7.5831E-04
  3.7400E+02  5.0000E-01     9.5272E-03  9.4983E-03  7.4125E-04
  3.7408E+02  5.0000E-01     9.2926E-03  9.2643E-03  7.2439E-04
  3.7416E+02  5.0000E-01     9.0633E-03  9.0356E-03  7.0816E-04
  3.7424E+02  5.0000E-01     8.8390E-03  8.8118E-03  6.9211E-04
  3.7432E+02  5.0000E-01     8.6198E-03  8.5932E-03  6.7588E-04
  3.7440E+02  5.0000E-01     8.4061E-03  8.3801E-03  6.6026E-04
  3.7448E+02  5.0000E-01     8.1972E-03  8.1717E-03  6.4505E-04
  3.7456E+02  5.0000E-01     7.9928E-03  7.9679E-03  6.2995E-04
  3.7464E+02  5.0000E-01     7.7935E-03  7.7693E-03  6.1469E-04
  3.7472E+02  5.0000E-01     7.5993E-03  7.5756E-03  6.0026E-04
  3.7480E+02  5.0000E-01     7.4093E-03  7.3861E-03  5.8605E-04
  3.7488E+02  5.0000E-01     7.2238E-03  7.2011E-03  5.7192E-04
  3.7496E+02  5.0000E-01     7.0430E-03  7.0209E-03  5.5799E-04
  3.7504E+02  5.0000E-01     6.8666E-03  6.8449E-03  5.4461E-04
  3.7512E+02  5.0000E-01     6.6942E-03  6.6731E-03  5.3151E-04
  3.7520E+02  5.0000E-01     6.5261E-03  6.5055E-03  5.1825E-04
  3.7528E+02  5.0000E-01     6.3624E-03  6.3423E-03  5.0560E-04
  3.7536E+02  5.0000E-01     6.2026E-03  6.1830E-03  4.9332E-04
  3.7544E+02  5.0000E-01     6.0465E-03  6.0273E-03  4.8120E-04
  3.7552E+02  5.0000E-01     5.8944E-03  5.8758E-03  4.6899E-04
  3.7560E+02  5.0000E-01     5.7464E-03  5.7282E-03  4.5750E-04
  3.7568E+02  5.0000E-01     5.6017E-03  5.5839E-03  4.4623E-04
  3.7576E+02  5.0000E-01     5.4606E-03  5.4432E-03  4.3504E-04
  3.7584E+02  5.0000E-01     5.3232E-03  5.3063E-03  4.2405E-04
  3.7592E+02  5.0000E-01     5.1892E-03  5.1727E-03  4.1357E-04
  3.7600E+02  5.0000E-01     5.0584E-03  5.0423E-03  4.0328E-04
  3.7608E+02  5.0000E-01     4.9310E-03  4.9153E-03  3.9291E-04
  3.7616E+02  5.0000E-01     4.8069E-03  4.7916E-03  3.8306E-04
  3.7624E+02  5.0000E-01     4.6859E-03  4.6710E-03  3.7354E-04
  3.7632E+02  5.0000E-01     4.5677E-03  4.5532E-03  3.6413E-04
  3.7640E+02  5.0000E-01     4.4527E-03  4.4385E-03  3.5466E-04
  3.7648E+02  5.0000E-01     4.3407E-03  4.3269E-03  3.4581E-04
  3.7656E+02  5.0000E-01     4.2314E-03  4.2180E-03  3.3711E-04
  3.7664E+02  5.0000E-01     4.1248E-03  4.1117E-03  3.2849E-04
  3.7672E+02  5.0000E-01     4.0211E-03  4.0084E-03  3.2011E-04
  3.7680E+02  5.0000E-01     3.9201E-03  3.9076E-03  3.1205E-04
  3.7688E+02  5.0000E-01     3.8214E-03  3.8093E-03  3.0418E-04
  3.7696E+02  5.0000E-01     3.7253E-03  3.7135E-03  2.9626E-04
  3.7704E+02  5.0000E-01     3.6318E-03  3.6203E-03  2.8873E-04
  3.7712E+02  5.0000E-01     3.5406E-03  3.5294E-03  2.8145E-04
  3.7720E+02  5.0000E-01     3.4516E-03  3.4407E-03  2.7432E-04
  3.7728E+02  5.0000E-01     3.3650E-03  3.3544E-03  2.6713E-04
  3.7736E+02  5.0000E-01     3.2807E-03  3.2704E-03  2.6043E-04
  3.7744E+02  5.0000E-01     3.1984E-03  3.1884E-03  2.5385E-04
  3.7752E+02  5.0000E-01     3.1182E-03  3.1084E-03  2.4730E-04
  3.7760E+02  5.0000E-01     3.0401E-03  3.0305E-03  2.4089E-04
  3.7768E+02  5.0000E-01     2.9641E-03  2.9547E-03  2.3482E-04
  3.7776E+02  5.0000E-01     2.8898E-03  2.8807E-03  2.2884E-04
  3.7784E+02  5.0000E-01     2.8175E-03  2.8087E-03  2.2289E-04
  3.7792E+02  5.0000E-01     2.7471E-03  2.7385E-03  2.1723E-04
  3.7800E+02  5.0000E-01     2.6786E-03  2.6702E-03  2.1173E-04
  3.7808E+02  5.0000E-01     2.6116E-03  2.6035E-03  2.0634E-04
  3.7816E+02  5.0000E-01     2.5464E-03  2.5385E-03  2.0092E-04
  3.7824E+02  5.0000E-01     2.4831E-03  2.4753E-03  1.9585E-04
  3.7832E+02  5.0000E-01     2.4212E-03  2.4136E-03  1.9088E-04
  3.7840E+02  5.0000E-01     2.3608E-03  2.3535E-03  1.8596E-04
  3.7848E+02  5.0000E-01     2.3022E-03  2.2950E-03  1.8116E-04
  3.7856E+02  5.0000E-01     2.2450E-03  2.2380E-03  1.7658E-04
  3.7864E+02  5.0000E-01     2.1891E-03  2.1824E-03  1.7211E-04
  3.7872E+02  5.0000E-01     2.1348E-03  2.1282E-03  1.6760E-04
  3.7880E+02  5.0000E-01     2.0819E-03  2.0755E-03  1.6334E-04
  3.7888E+02  5.0000E-01     2.0303E-03  2.0240E-03  1.5921E-04
  3.7896E+02  5.0000E-01     1.9800E-03  1.9739E-03  1.5515E-04
  3.7904E+02  5.0000E-01     1.9309E-03  1.9250E-03  1.5108E-04
  3.7912E+02  5.0000E-01     1.8833E-03  1.8775E-03  1.4728E-04
  3.7920E+02  5.0000E-01     1.8368E-03  1.8311E-03  1.4356E-04
  3.7928E+02  5.0000E-01     1.7914E-03  1.7859E-03  1.3986E-04
  3.7936E+02  5.0000E-01     1.7472E-03  1.7419E-03  1.3626E-04
  3.7944E+02  5.0000E-01     1.7042E-03  1.6990E-03  1.3282E-04
  3.7952E+02  5.0000E-01     1.6622E-03  1.6572E-03  1.2945E-04
  3.7960E+02  5.0000E-01     1.6214E-03  1.6164E-03  1.2607E-04
  3.7968E+02  5.0000E-01     1.5816E-03  1.5768E-03  1.2288E-04
  3.7976E+02  5.0000E-01     1.5428E-03  1.5381E-03  1.1978E-04
  3.7984E+02  5.0000E-01     1.5049E-03  1.5004E-03  1.1673E-04
  3.7992E+02  5.0000E-01     1.4680E-03  1.4636E-03  1.1369E-04
  3.8000E+02  5.0000E-01     1.4321E-03  1.4279E-03  1.1083E-04
  3.8008E+02  5.0000E-01     1.3971E-03  1.3929E-03  1.0803E-04
  3.8016E+02  5.0000E-01     1.3630E-03  1.3589E-03  1.0525E-04
  3.8024E+02  5.0000E-01     1.3297E-03  1.3258E-03  1.0256E-04
  3.8032E+02  5.0000E-01     1.2974E-03  1.2935E-03  9.9977E-05
  3.8040E+02  5.0000E-01     1.2657E-03  1.2620E-03  9.7459E-05
  3.8048E+02  5.0000E-01     1.2350E-03  1.2313E-03  9.4927E-05
  3.8056E+02  5.0000E-01     1.2050E-03  1.2015E-03  9.2512E-05
  3.8064E+02  5.0000E-01     1.1758E-03  1.1723E-03  9.0191E-05
  3.8072E+02  5.0000E-01     1.1473E-03  1.1439E-03  8.7909E-05
  3.8080E+02  5.0000E-01     1.1195E-03  1.1163E-03  8.5625E-05
  3.8088E+02  5.0000E-01     1.0925E-03  1.0893E-03  8.3484E-05
  3.8096E+02  5.0000E-01     1.0661E-03  1.0630E-03  8.1387E-05
  3.8104E+02  5.0000E-01     1.0404E-03  1.0374E-03  7.9298E-05
  3.8112E+02  5.0000E-01     1.0154E-03  1.0124E-03  7.7268E-05
  3.8120E+02  5.0000E-01     9.9098E-04  9.8811E-04  7.5337E-05
  3.8128E+02  5.0000E-01     9.6716E-04  9.6437E-04  7.3437E-05
  3.8136E+02  5.0000E-01     9.4395E-04  9.4123E-04  7.1543E-05
  3.8144E+02  5.0000E-01     9.2139E-04  9.1874E-04  6.9748E-05
  3.8152E+02  5.0000E-01     8.9936E-04  8.9679E-04  6.7999E-05
  3.8160E+02  5.0000E-01     8.7786E-04  8.7535E-04  6.6281E-05
  3.8168E+02  5.0000E-01     8.5692E-04  8.5448E-04  6.4564E-05
  3.8176E+02  5.0000E-01     8.3654E-04  8.3417E-04  6.2952E-05
  3.8184E+02  5.0000E-01     8.1664E-04  8.1433E-04  6.1384E-05
  3.8192E+02  5.0000E-01     7.9724E-04  7.9499E-04  5.9822E-05
  3.8200E+02  5.0000E-01     7.7836E-04  7.7617E-04  5.8299E-05
  3.8208E+02  5.0000E-01     7.5995E-04  7.5782E-04  5.6851E-05
  3.8216E+02  5.0000E-01     7.4197E-04  7.3990E-04  5.5428E-05
  3.8224E+02  5.0000E-01     7.2446E-04  7.2244E-04  5.4001E-05
  3.8232E+02  5.0000E-01     7.0742E-04  7.0546E-04  5.2649E-05
  3.8240E+02  5.0000E-01     6.9079E-04  6.8888E-04  5.1340E-05
  3.8248E+02  5.0000E-01     6.7455E-04  6.7270E-04  5.0051E-05
  3.8256E+02  5.0000E-01     6.5875E-04  6.5695E-04  4.8763E-05
  3.8264E+02  5.0000E-01     6.4336E-04  6.4160E-04  4.7556E-05
  3.8272E+02  5.0000E-01     6.2833E-04  6.2662E-04  4.6371E-05
  3.8280E+02  5.0000E-01     6.1367E-04  6.1201E-04  4.5195E-05
  3.8288E+02  5.0000E-01     5.9941E-04  5.9779E-04  4.4055E-05
  3.8296E+02  5.0000E-01     5.8549E-04  5.8392E-04  4.2964E-05
  3.8304E+02  5.0000E-01     5.7191E-04  5.7037E-04  4.1897E-05
  3.8312E+02  5.0000E-01     5.5867E-04  5.5717E-04  4.0823E-05
  3.8320E+02  5.0000E-01     5.4578E-04  5.4433E-04  3.9811E-05
  3.8328E+02  5.0000E-01     5.3321E-04  5.3179E-04  3.8826E-05
  3.8336E+02  5.0000E-01     5.2092E-04  5.1955E-04  3.7854E-05
  3.8344E+02  5.0000E-01     5.0897E-04  5.0763E-04  3.6890E-05
  3.8352E+02  5.0000E-01     4.9733E-04  4.9603E-04  3.5980E-05
  3.8360E+02  5.0000E-01     4.8596E-04  4.8469E-04  3.5091E-05
  3.8368E+02  5.0000E-01     4.7487E-04  4.7364E-04  3.4209E-05
  3.8376E+02  5.0000E-01     4.6408E-04  4.6288E-04  3.3348E-05
  3.8384E+02  5.0000E-01     4.5354E-04  4.5237E-04  3.2528E-05
  3.8392E+02  5.0000E-01     4.4326E-04  4.4212E-04  3.1724E-05
  3.8400E+02  5.0000E-01     4.3323E-04  4.3212E-04  3.0916E-05
  3.8408E+02  5.0000E-01     4.2347E-04  4.2239E-04  3.0152E-05
  3.8416E+02  5.0000E-01     4.1394E-04  4.1289E-04  2.9412E-05
  3.8424E+02  5.0000E-01     4.0464E-04  4.0362E-04  2.8683E-05
  3.8432E+02  5.0000E-01     3.9558E-04  3.9459E-04  2.7956E-05
  3.8440E+02  5.0000E-01     3.8675E-04  3.8579E-04  2.7273E-05
  3.8448E+02  5.0000E-01     3.7813E-04  3.7719E-04  2.6600E-05
  3.8456E+02  5.0000E-01     3.6972E-04  3.6881E-04  2.5930E-05
  3.8464E+02  5.0000E-01     3.6154E-04  3.6065E-04  2.5284E-05
  3.8472E+02  5.0000E-01     3.5355E-04  3.5269E-04  2.4664E-05
  3.8480E+02  5.0000E-01     3.4575E-04  3.4492E-04  2.4059E-05
  3.8488E+02  5.0000E-01     3.3816E-04  3.3734E-04  2.3450E-05
  3.8496E+02  5.0000E-01     3.3075E-04  3.2996E-04  2.2875E-05
  3.8504E+02  5.0000E-01     3.2353E-04  3.2275E-04  2.2314E-05
  3.8512E+02  5.0000E-01     3.1647E-04  3.1572E-04  2.1761E-05
  3.8520E+02  5.0000E-01     3.0959E-04  3.0886E-04  2.1211E-05
  3.8528E+02  5.0000E-01     3.0289E-04  3.0219E-04  2.0691E-05
  3.8536E+02  5.0000E-01     2.9635E-04  2.9566E-04  2.0187E-05
  3.8544E+02  5.0000E-01     2.8997E-04  2.8930E-04  1.9680E-05
  3.8552E+02  5.0000E-01     2.8376E-04  2.8311E-04  1.9190E-05
  3.8560E+02  5.0000E-01     2.7769E-04  2.7706E-04  1.8721E-05
  3.8568E+02  5.0000E-01     2.7177E-04  2.7116E-04  1.8260E-05
  3.8576E+02  5.0000E-01     2.6600E-04  2.6541E-04  1.7796E-05
  3.8584E+02  5.0000E-01     2.6038E-04  2.5980E-04  1.7360E-05
  3.8592E+02  5.0000E-01     2.5490E-04  2.5434E-04  1.6934E-05
  3.8600E+02  5.0000E-01     2.4954E-04  2.4900E-04  1.6516E-05
  3.8608E+02  5.0000E-01     2.4433E-04  2.4380E-04  1.6100E-05
  3.8616E+02  5.0000E-01     2.3925E-04  2.3873E-04  1.5705E-05
  3.8624E+02  5.0000E-01     2.3428E-04  2.3378E-04  1.5319E-05
  3.8632E+02  5.0000E-01     2.2944E-04  2.2895E-04  1.4933E-05
  3.8640E+02  5.0000E-01     2.2472E-04  2.2425E-04  1.4560E-05
  3.8648E+02  5.0000E-01     2.2012E-04  2.1967E-04  1.4202E-05
  3.8656E+02  5.0000E-01     2.1563E-04  2.1518E-04  1.3853E-05
  3.8664E+02  5.0000E-01     2.1125E-04  2.1082E-04  1.3499E-05
  3.8672E+02  5.0000E-01     2.0699E-04  2.0657E-04  1.3166E-05
  3.8680E+02  5.0000E-01     2.0283E-04  2.0243E-04  1.2841E-05
  3.8688E+02  5.0000E-01     1.9877E-04  1.9838E-04  1.2521E-05
  3.8696E+02  5.0000E-01     1.9482E-04  1.9443E-04  1.2201E-05
  3.8704E+02  5.0000E-01     1.9097E-04  1.9059E-04  1.1900E-05
  3.8712E+02  5.0000E-01     1.8721E-04  1.8685E-04  1.1605E-05
  3.8720E+02  5.0000E-01     1.8354E-04  1.8319E-04  1.1310E-05
  3.8728E+02  5.0000E-01     1.7997E-04  1.7963E-04  1.1024E-05
  3.8736E+02  5.0000E-01     1.7648E-04  1.7616E-04  1.0751E-05
  3.8744E+02  5.0000E-01     1.7308E-04  1.7277E-04  1.0483E-05
  3.8752E+02  5.0000E-01     1.6977E-04  1.6946E-04  1.0212E-05
  3.8760E+02  5.0000E-01     1.6655E-04  1.6625E-04  9.9566E-06
  3.8768E+02  5.0000E-01     1.6340E-04  1.6312E-04  9.7078E-06
  3.8776E+02  5.0000E-01     1.6033E-04  1.6005E-04  9.4624E-06
  3.8784E+02  5.0000E-01     1.5735E-04  1.5708E-04  9.2171E-06
  3.8792E+02  5.0000E-01     1.5444E-04  1.5417E-04  8.9863E-06
  3.8800E+02  5.0000E-01     1.5160E-04  1.5134E-04  8.7598E-06
  3.8808E+02  5.0000E-01     1.4883E-04  1.4858E-04  8.5335E-06
  3.8816E+02  5.0000E-01     1.4614E-04  1.4590E-04  8.3155E-06
  3.8824E+02  5.0000E-01     1.4351E-04  1.4328E-04  8.1057E-06
  3.8832E+02  5.0000E-01     1.4095E-04  1.4073E-04  7.9008E-06
  3.8840E+02  5.0000E-01     1.3845E-04  1.3824E-04  7.6933E-06
  3.8848E+02  5.0000E-01     1.3603E-04  1.3582E-04  7.4974E-06
  3.8856E+02  5.0000E-01     1.3366E-04  1.3346E-04  7.3074E-06
  3.8864E+02  5.0000E-01     1.3135E-04  1.3115E-04  7.1198E-06
  3.8872E+02  5.0000E-01     1.2910E-04  1.2892E-04  6.9325E-06
  3.8880E+02  5.0000E-01     1.2691E-04  1.2673E-04  6.7566E-06
  3.8888E+02  5.0000E-01     1.2478E-04  1.2461E-04  6.5842E-06
  3.8896E+02  5.0000E-01     1.2270E-04  1.2253E-04  6.4118E-06
  3.8904E+02  5.0000E-01     1.2068E-04  1.2052E-04  6.2450E-06
  3.8912E+02  5.0000E-01     1.1871E-04  1.1855E-04  6.0858E-06
  3.8920E+02  5.0000E-01     1.1678E-04  1.1663E-04  5.9288E-06
  3.8928E+02  5.0000E-01     1.1491E-04  1.1477E-04  5.7714E-06
