      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   2.91000      0.315000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.92500      0.315000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.94000      0.315000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.95500      0.315000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.97000      0.315000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.98500      0.315000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.00000      0.315000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.320000      2.964092E+00  0.000000E+00  2.964092E+00  2.666292E+02
  1.500000E-02  0.320000      2.964450E+00 -5.742728E-03  2.964455E+00  2.666532E+02
  3.000000E-02  0.320000      2.965500E+00 -1.144635E-02  2.965522E+00  2.667250E+02
  4.500000E-02  0.320000      2.967241E+00 -1.713462E-02  2.967291E+00  2.668423E+02
  6.000000E-02  0.320000      2.969873E+00 -2.273905E-02  2.969960E+00  2.670108E+02
  7.500000E-02  0.320000      2.972964E+00 -2.822418E-02  2.973098E+00  2.672234E+02
  9.000000E-02  0.320000      2.976697E+00 -3.356191E-02  2.976886E+00  2.674821E+02
  0.105000      0.320000      2.981127E+00 -3.883440E-02  2.981380E+00  2.677851E+02
  0.120000      0.320000      2.986235E+00 -4.392819E-02  2.986558E+00  2.681313E+02
  0.135000      0.320000      2.991993E+00 -4.874875E-02  2.992390E+00  2.685184E+02
  0.150000      0.320000      2.998339E+00 -5.332261E-02  2.998813E+00  2.689460E+02
  0.165000      0.320000      3.005389E+00 -5.775150E-02  3.005943E+00  2.694109E+02
  0.180000      0.320000      3.013070E+00 -6.186166E-02  3.013705E+00  2.699113E+02
  0.195000      0.320000      3.021346E+00 -6.550770E-02  3.022056E+00  2.704435E+02
  0.210000      0.320000      3.030118E+00 -6.889713E-02  3.030901E+00  2.710062E+02
  0.225000      0.320000      3.039625E+00 -7.184518E-02  3.040474E+00  2.715955E+02
  0.240000      0.320000      3.049670E+00 -7.439549E-02  3.050577E+00  2.722076E+02
  0.255000      0.320000      3.060223E+00 -7.621194E-02  3.061171E+00  2.728371E+02
  0.270000      0.320000      3.071190E+00 -7.769592E-02  3.072173E+00  2.734820E+02
  0.285000      0.320000      3.082849E+00 -7.850723E-02  3.083848E+00  2.741367E+02
  0.300000      0.320000      3.094942E+00 -7.873893E-02  3.095944E+00  2.747953E+02
  0.315000      0.320000      3.107423E+00 -7.784475E-02  3.108398E+00  2.754502E+02
  0.330000      0.320000      3.120228E+00 -7.654247E-02  3.121167E+00  2.760982E+02
  0.345000      0.320000      3.133649E+00 -7.426087E-02  3.134529E+00  2.767314E+02
  0.360000      0.320000      3.147367E+00 -7.115749E-02  3.148171E+00  2.773413E+02
  0.375000      0.320000      3.161324E+00 -6.634471E-02  3.162020E+00  2.779172E+02
  0.390000      0.320000      3.175529E+00 -6.106920E-02  3.176117E+00  2.784543E+02
  0.405000      0.320000      3.190246E+00 -5.440162E-02  3.190710E+00  2.789415E+02
  0.420000      0.320000      3.205096E+00 -4.658847E-02  3.205435E+00  2.793664E+02
  0.435000      0.320000      3.220068E+00 -3.616142E-02  3.220271E+00  2.797147E+02
  0.450000      0.320000      3.235273E+00 -2.529447E-02  3.235372E+00  2.799790E+02
  0.465000      0.320000      3.250902E+00 -1.246189E-02  3.250926E+00  2.801436E+02
  0.480000      0.320000      3.266833E+00  2.868723E-03  3.266834E+00  2.801853E+02
  0.495000      0.320000      3.282038E+00  1.981626E-02  3.282098E+00  2.801002E+02
  0.510000      0.320000      3.298666E+00  3.923901E-02  3.298899E+00  2.798641E+02
  0.525000      0.320000      3.315464E+00  6.080170E-02  3.316021E+00  2.794559E+02
  0.540000      0.320000      3.333101E+00  8.646487E-02  3.334223E+00  2.788427E+02
  0.555000      0.320000      3.350112E+00  1.141925E-01  3.352057E+00  2.780215E+02
  0.570000      0.320000      3.369810E+00  1.454624E-01  3.372948E+00  2.769540E+02
  0.585000      0.320000      3.390566E+00  1.798475E-01  3.395333E+00  2.756078E+02
  0.600000      0.320000      3.411799E+00  2.211063E-01  3.418956E+00  2.739338E+02
  0.615000      0.320000      3.439815E+00  2.663346E-01  3.450110E+00  2.719248E+02
  0.630000      0.320000      3.472304E+00  3.163032E-01  3.486681E+00  2.695189E+02
  0.645000      0.320000      3.510220E+00  3.709161E-01  3.529763E+00  2.666571E+02
  0.660000      0.320000      3.558526E+00  4.419810E-01  3.585869E+00  2.632633E+02
  0.675000      0.320000      3.630972E+00  5.160251E-01  3.667457E+00  2.593099E+02
  0.690000      0.320000      3.729530E+00  5.948527E-01  3.776671E+00  2.546260E+02
  0.705000      0.320000      3.858225E+00  6.910669E-01  3.919627E+00  2.492573E+02
  0.720000      0.320000      4.141284E+00  8.025587E-01  4.218333E+00  2.433551E+02
  0.735000      0.320000      4.441389E+00  1.499989E+00  4.687846E+00  2.383355E+02
  0.750000      0.320000      4.805831E+00  2.397098E+00  5.370483E+00  2.220654E+02
  0.765000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.780000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.795000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.810000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.825000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.840000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.855000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.870000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.885000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.915000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.930000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.945000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.960000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.975000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.990000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.02000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.03500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.06500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.08000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.09500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.11000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.12500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.14000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.17000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.18500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.21500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.23000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.24500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.26000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.27500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.29000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.32000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.33500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.36500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.38000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.39500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.41000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.42500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.44000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.47000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.48500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.51500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.53000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.54500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.56000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.57500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.59000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.62000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.63500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.66500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.68000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.69500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.71000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.72500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.74000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.77000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.78500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.81500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.83000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.84500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.86000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.87500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.89000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.92000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.93500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.96500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.98000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.99500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.01000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.02500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.04000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.07000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.08500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.11500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.13000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.14500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.16000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.17500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.19000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.20500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.22000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.23500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.25000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.26500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.28000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.29500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.31000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.32500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.34000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.35500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.37000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.38500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.40000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.41500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.43000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.44500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.46000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.47500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.49000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.50500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.52000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.53500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.55000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.56500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.58000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.59500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.61000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.62500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.64000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.65500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.67000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.68500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.70000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.71500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.73000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.74500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.76000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.77500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.79000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.80500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.82000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.83500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.85000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.86500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.88000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.89500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.91000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.92500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.94000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.95500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.97000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.98500      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.00000      0.320000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.325000      2.962014E+00  0.000000E+00  2.962014E+00  2.707108E+02
  1.500000E-02  0.325000      2.962374E+00 -5.891581E-03  2.962379E+00  2.707354E+02
  3.000000E-02  0.325000      2.963434E+00 -1.173407E-02  2.963457E+00  2.708090E+02
  4.500000E-02  0.325000      2.965410E+00 -1.750832E-02  2.965462E+00  2.709317E+02
  6.000000E-02  0.325000      2.967862E+00 -2.332210E-02  2.967953E+00  2.711022E+02
  7.500000E-02  0.325000      2.970990E+00 -2.893452E-02  2.971131E+00  2.713206E+02
  9.000000E-02  0.325000      2.974776E+00 -3.443733E-02  2.974976E+00  2.715857E+02
  0.105000      0.325000      2.979212E+00 -3.981262E-02  2.979478E+00  2.718965E+02
  0.120000      0.325000      2.984424E+00 -4.508327E-02  2.984765E+00  2.722509E+02
  0.135000      0.325000      2.990244E+00 -5.004201E-02  2.990662E+00  2.726485E+02
  0.150000      0.325000      2.996689E+00 -5.478880E-02  2.997190E+00  2.730872E+02
  0.165000      0.325000      3.003743E+00 -5.930485E-02  3.004329E+00  2.735647E+02
  0.180000      0.325000      3.011612E+00 -6.358375E-02  3.012284E+00  2.740778E+02
  0.195000      0.325000      3.019986E+00 -6.739705E-02  3.020738E+00  2.746256E+02
  0.210000      0.325000      3.028929E+00 -7.087201E-02  3.029758E+00  2.752045E+02
  0.225000      0.325000      3.038412E+00 -7.398457E-02  3.039313E+00  2.758111E+02
  0.240000      0.325000      3.048763E+00 -7.668238E-02  3.049728E+00  2.764401E+02
  0.255000      0.325000      3.059466E+00 -7.871977E-02  3.060479E+00  2.770906E+02
  0.270000      0.325000      3.070650E+00 -8.025298E-02  3.071699E+00  2.777568E+02
  0.285000      0.325000      3.082557E+00 -8.147767E-02  3.083633E+00  2.784320E+02
  0.300000      0.325000      3.094851E+00 -8.158586E-02  3.095926E+00  2.791136E+02
  0.315000      0.325000      3.107554E+00 -8.101065E-02  3.108610E+00  2.797951E+02
  0.330000      0.325000      3.120617E+00 -7.970908E-02  3.121635E+00  2.804698E+02
  0.345000      0.325000      3.134440E+00 -7.790725E-02  3.135408E+00  2.811279E+02
  0.360000      0.325000      3.148448E+00 -7.456209E-02  3.149330E+00  2.817660E+02
  0.375000      0.325000      3.162727E+00 -7.024805E-02  3.163507E+00  2.823747E+02
  0.390000      0.325000      3.177209E+00 -6.490564E-02  3.177872E+00  2.829446E+02
  0.405000      0.325000      3.192561E+00 -5.879735E-02  3.193102E+00  2.834611E+02
  0.420000      0.325000      3.207845E+00 -5.057258E-02  3.208244E+00  2.839206E+02
  0.435000      0.325000      3.223257E+00 -4.098468E-02  3.223518E+00  2.843093E+02
  0.450000      0.325000      3.238714E+00 -2.994561E-02  3.238853E+00  2.846139E+02
  0.465000      0.325000      3.255352E+00 -1.780227E-02  3.255401E+00  2.848133E+02
  0.480000      0.325000      3.271675E+00 -2.719021E-03  3.271677E+00  2.849040E+02
  0.495000      0.325000      3.288076E+00  1.430389E-02  3.288107E+00  2.848658E+02
  0.510000      0.325000      3.304471E+00  3.341798E-02  3.304640E+00  2.846802E+02
  0.525000      0.325000      3.322960E+00  5.396572E-02  3.323399E+00  2.843154E+02
  0.540000      0.325000      3.341100E+00  7.883187E-02  3.342030E+00  2.837695E+02
  0.555000      0.325000      3.359694E+00  1.066017E-01  3.361384E+00  2.830124E+02
  0.570000      0.325000      3.381437E+00  1.368519E-01  3.384205E+00  2.820162E+02
  0.585000      0.325000      3.402746E+00  1.698755E-01  3.406984E+00  2.807344E+02
  0.600000      0.325000      3.427415E+00  2.094424E-01  3.433809E+00  2.791652E+02
  0.615000      0.325000      3.454754E+00  2.540130E-01  3.464079E+00  2.772637E+02
  0.630000      0.325000      3.488444E+00  2.960414E-01  3.500983E+00  2.749672E+02
  0.645000      0.325000      3.531395E+00  3.517956E-01  3.548874E+00  2.722516E+02
  0.660000      0.325000      3.585885E+00  4.153967E-01  3.609865E+00  2.690636E+02
  0.675000      0.325000      3.660737E+00  4.833042E-01  3.692503E+00  2.653900E+02
  0.690000      0.325000      3.754332E+00  5.323479E-01  3.791887E+00  2.610718E+02
  0.705000      0.325000      3.917766E+00  5.661312E-01  3.958458E+00  2.537758E+02
  0.720000      0.325000      4.176507E+00  6.948056E-01  4.233907E+00  2.510977E+02
  0.735000      0.325000      4.488656E+00  1.341054E+00  4.684705E+00  2.470002E+02
  0.750000      0.325000      4.861515E+00  2.252180E+00  5.357858E+00  2.319986E+02
  0.765000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.780000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.795000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.810000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.825000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.840000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.855000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.870000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.885000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.915000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.930000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.945000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.960000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.975000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.990000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.02000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.03500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.06500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.08000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.09500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.11000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.12500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.14000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.17000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.18500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.21500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.23000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.24500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.26000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.27500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.29000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.32000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.33500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.36500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.38000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.39500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.41000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.42500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.44000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.47000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.48500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.51500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.53000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.54500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.56000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.57500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.59000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.62000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.63500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.66500      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.68000      0.325000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
